Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA,AAPL,AMZN,GOOG,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,127.86125946044922,103.66000366210938,105.91122436523438,238.5177001953125,213.10000610351562,130.15187128772985,104.58000183105469,108.5476776894181,240.90316631225872,225.1666717529297,126.85849893930482,102.01000213623047,105.0734591737636,236.61906450455473,208.69332885742188,129.8471144138601,104.47000122070312,107.41443392201762,239.50109230773435,222.73666381835938,108123900,82186300,35314000,33169200,107390700
2022-06-17,129.3358917236328,106.22000122070312,107.13236236572266,241.12709045410156,216.75999450683594,130.8301993524765,106.9800033569336,108.50695069969805,243.90202966853337,220.97000122070312,127.61547659200777,102.51000213623047,104.91061273259501,237.60244312287517,213.19667053222656,127.87109072638007,102.80000305175781,105.81090773624959,238.2547940740926,213.43333435058594,134520300,99772100,43516000,43084800,92641800
2022-06-21,133.57301330566406,108.68000030517578,111.253662109375,247.0566864013672,237.0366668701172,134.74289788395257,111.62999725341797,111.90718700263724,248.04007841973456,243.57666015625,131.06613492456364,103.55999755859375,108.55066284303653,242.93809069276986,224.3333282470703,131.16443535080262,108.19999694824219,108.95638703991682,243.66833626220972,224.60333251953125,81000500,70901200,39010000,29928300,122793000
2022-06-22,133.0618133544922,108.94999694824219,111.27252960205078,246.46278381347656,236.086669921875,135.4310591073431,112.12999725341797,112.99623796594392,250.3963820965906,246.8333282470703,131.64615522779903,107.0199966430664,109.97173129239299,243.77547027076463,233.82666015625,132.5112679712454,107.43000030517578,110.40745496583803,245.2554389713244,234.50332641601562,73409200,60040100,23922000,25939900,101107500
2022-06-23,135.9324188232422,112.44000244140625,111.91861724853516,252.04183959960938,235.07000732421875,136.24700111957588,113.0,112.42713836119685,252.53841615379295,239.31666564941406,133.3370511249838,107.93000030517578,110.27436690601084,246.94961224502794,228.6366729736328,134.50693544745164,110.38999938964844,112.18230805303997,248.83851671782892,237.9066619873047,72433800,64345300,24710000,25861400,104202600
2022-06-24,139.26515197753906,116.45999908447266,117.7323226928711,260.6489562988281,245.7066650390625,139.51092556990343,116.70999908447266,117.83114137959278,260.92158008015326,246.06666564941406,137.4071042192977,111.43000030517578,112.83085975768661,254.82645517381317,236.086669921875,137.53489628676303,112.37999725341797,112.83085975768661,254.91408106276444,237.47000122070312,89116800,69867600,39122000,33923200,95770800
2022-06-27,139.26515197753906,113.22000122070312,115.82984924316406,257.9129943847656,244.9199981689453,141.06421647374572,117.9800033569336,118.43949333453007,261.23315118888274,252.07000732421875,138.5868144624807,112.69999694824219,115.21232521362278,256.3453852230229,242.56666564941406,140.28756352140977,117.08999633789062,118.12663187072046,261.1455252924523,249.36666870117188,70207900,62133200,32840000,24615100,89178300
2022-06-28,135.11647033691406,107.4000015258789,111.80638885498047,249.7245330810547,232.663330078125,140.99536950005523,114.8499984741211,117.0554643974944,259.87980811002035,249.97000122070312,134.99850383222812,107.04000091552734,111.67975300839639,249.56874378715275,232.3433380126953,139.72718457219997,113.5,115.56019602922068,257.0269890927544,244.48333740234375,67083400,74942900,28232000,27295500,90391200
2022-06-29,136.87623596191406,108.91999816894531,111.49352264404297,253.40496826171875,228.49000549316406,138.29189436889533,110.98999786376953,112.8919499930628,255.06991990293363,231.17333984375,134.35951657209444,106.91000366210938,110.7957979560574,249.02347982307,222.27333068847656,135.13616958742787,107.37999725341797,111.38625499397321,250.8052808624802,230.5,66242400,66375300,18628000,20069800,82897200
2022-06-30,134.4086456298828,106.20999908447266,108.62911987304688,250.06527709960938,224.47332763671875,136.03074512479165,108.18000030517578,110.5731224594056,252.69417300750064,229.4566650390625,131.50852062340732,102.5199966430664,106.58063817299123,246.23879748722132,218.8633270263672,134.92968437677243,108.11000061035156,109.74845884295402,250.27948365294694,224.50999450683594,98964500,97679400,38046000,31730900,94600500
2022-07-01,136.58126831054688,109.55999755859375,108.339599609375,252.74285888671875,227.26333618164062,136.68940927123788,109.75,109.06001898117707,252.9278568169159,230.22999572753906,133.3665611170388,105.8499984741211,106.37703214586809,247.90377835039504,222.1199951171875,133.74012670784026,106.29000091552734,107.60065315455192,249.63690825299287,227.0,71051600,73021200,31028000,22837700,74460300
2022-07-05,139.16680908203125,113.5,113.1129379272461,255.92674255371094,233.06666564941406,139.215966790971,114.08000183105469,113.27740841849858,256.05332320960474,233.14666748046875,134.6150782492546,106.31999969482422,105.52734366856437,248.03035301549468,216.1666717529297,135.44088875729327,107.5999984741211,106.78375273297814,249.41294954344485,223.0,73353800,76583700,36398000,22941000,84581100
2022-07-06,140.50381469726562,114.33000183105469,114.43042755126953,259.19830322265625,231.73333740234375,141.68352468196488,115.4800033569336,115.5611859137045,260.93141872598625,234.56333923339844,138.694925054005,112.01000213623047,111.48756876631111,255.48865695028255,227.18666076660156,138.9603646758309,113.20999908447266,113.31655194729665,256.8031053278917,230.77999877929688,74064300,66958900,28852000,23824400,71853600
2022-07-07,143.87582397460938,116.33000183105469,118.4950942993164,261.33056640625,244.5433349609375,144.0724397895783,116.98999786376953,119.04731500603503,261.97318613341645,245.3633270263672,140.85771796190696,113.48999786376953,114.74872888018639,258.0395879764146,232.2100067138672,140.8675435023666,113.8499984741211,115.21951377902445,258.1369600042467,233.9199981689453,66253700,57872300,32184000,20859900,81930600
2022-07-08,144.5541534423828,115.54000091552734,119.35175323486328,260.6100158691406,250.76333618164062,145.05554104632404,116.58000183105469,119.61643670027902,261.03842893672055,254.97999572753906,142.54864802909546,113.69000244140625,116.71529223270001,256.3551235383612,241.16000366210938,142.80424710112618,114.5999984741211,116.75105064304346,257.81561452862957,242.3333282470703,64547800,45719700,29082000,19658800,101854200
2022-07-11,142.42086791992188,111.75,115.73052215576172,257.54302978515625,234.3433380126953,144.1609490492264,114.30000305175781,117.98708304067769,259.50981391999767,253.06333923339844,141.34929872199137,110.87000274658203,115.4444776257993,255.2743834632221,233.6266632080078,143.20734636825597,114.08000183105469,117.84356444687418,258.652987654912,252.10333251953125,63141600,53487600,26718000,19455200,99241200
2022-07-12,143.3941192626953,109.22000122070312,114.06890869140625,246.98851013183594,233.07000732421875,145.94032961653699,113.2300033569336,117.04851868915163,258.9353311845488,239.77333068847656,142.59781536832085,108.33999633789062,113.83599784215113,245.40143842284593,228.3699951171875,143.29580384328963,112.16000366210938,116.0443885437831,258.8769139191426,236.84666442871094,77588800,54280300,24970000,35868500,87930900
2022-07-13,143.03041076660156,110.4000015258789,111.42449188232422,246.06353759765625,237.0399932861328,143.97417299746286,111.77999877929688,114.37430681051723,246.87167777562138,242.05999755859375,139.71737241231898,106.01000213623047,111.06296746769611,241.57496109784918,225.03334045410156,140.57267474752288,107.02999877929688,111.8734232163138,243.60017717210818,225.5,71185600,61353800,38958000,29497400,97954500
2022-07-14,145.95999145507812,110.62999725341797,110.68257141113281,247.38775634765625,238.31333923339844,146.43187245268066,111.18000030517578,111.22635079084647,248.41983449573837,238.65333557128906,140.82823872856787,107.58000183105469,108.58244122180702,239.46215743721774,229.3333282470703,141.6442086832549,110.23999786376953,110.07273862079845,243.97021203255457,234.89666748046875,78140700,51163100,32366000,25102800,78557400
2022-07-15,147.6312713623047,113.55000305175781,112.00054168701172,249.95819091796875,240.06666564941406,148.30960883923063,115.58999633789062,113.22566302710332,253.5120467410003,243.6233367919922,145.69457436327764,111.58999633789062,111.06246509935403,248.0595554117343,236.88999938964844,147.24786517980246,112.5,112.19520866227708,248.98453016021938,240.0,76259900,84317800,34330000,29774100,69683100
2022-07-18,144.5836944580078,113.76000213623047,109.16297149658203,247.55325317382812,240.54666137695312,149.00761906982018,117.23999786376953,114.019734722899,253.96967414471678,250.51666259765625,144.219939344917,113.1500015258789,108.55711691536104,246.6282784047325,239.60333251953125,148.1916489524308,115.0,112.66897771337737,252.90838746077426,244.93666076660156,81420900,59115400,33354000,20975000,82537500
2022-07-19,148.4472198486328,118.20999908447266,113.8409652709961,252.69419860839844,245.52999877929688,148.67332730777346,118.94999694824219,114.02966874576146,252.87919654655826,247.13999938964844,144.42636828869274,114.02999877929688,109.74896493640318,246.99827670674873,236.97666931152344,145.41928800129,115.69999694824219,110.97060833270874,250.79554806992488,245.0,82982400,60990000,30992300,25012600,80890200
2022-07-20,150.4527587890625,122.7699966430664,113.92041015625,255.3619842529297,247.5,151.12127077444447,123.4800033569336,115.53933630923396,257.8935080470183,250.663330078125,147.8278985688421,118.31999969482422,112.49020262380105,252.09049852304295,243.48333740234375,148.5652193610668,118.62000274658203,113.2847606801528,253.0544131195691,246.78334045410156,64823400,71268300,26780100,22788300,88864200
2022-07-21,152.72369384765625,124.62999725341797,114.25809478759766,257.8643493652344,271.7066650390625,152.93997577721333,124.8499984741211,114.42693750966382,257.91305023853096,273.26666259765625,149.3713389403487,121.26000213623047,111.14937156072153,250.26006010817883,254.86666870117188,151.88805775611044,123.19999694824219,114.30775040009651,252.94737370240864,255.10667419433594,65086600,60239900,27267800,22404700,142032300
2022-07-22,151.4850311279297,122.41999816894531,107.62349700927734,253.50228881835938,272.24334716796875,153.63801052887143,125.5,112.41073602569237,258.34138374754764,280.78668212890625,150.81653405410532,121.3499984741211,106.86866047204101,252.24628789327303,270.71331787109375,152.76305700528843,125.01000213623047,111.05004494347594,258.2537578490835,276.2200012207031,66675400,51463800,44455300,21881300,103472700
2022-07-25,150.36428833007812,121.13999938964844,107.47452545166016,252.01263427734375,268.4333190917969,152.41895206482627,123.63999938964844,109.82841994073779,254.61232191937572,274.14666748046875,149.70561686969222,120.02999877929688,106.28268455297305,250.04584998280214,267.3999938964844,151.40636601369852,122.69999694824219,108.1399698271348,254.1254914759352,272.2166748046875,53623900,50221300,28289900,21056000,64073400
2022-07-26,149.03712463378906,114.80999755859375,104.72335815429688,245.26515197753906,258.8599853515625,150.5019257638896,118.1500015258789,107.00772119291918,253.03497593453565,267.30999755859375,148.25064607355188,114.52999877929688,104.04797960863033,242.99653536539577,256.2633361816406,149.6859555702162,115.79000091552734,106.69983059538612,253.0154837015324,266.5133361816406,55138700,67075100,36626600,39348000,66820800
2022-07-27,154.13938903808594,120.97000122070312,112.827880859375,261.66156005859375,274.82000732421875,154.670268499492,121.9000015258789,113.62244644232638,262.93705316460915,275.9266662597656,149.58767143837116,117.16000366210938,107.68308803248917,252.03207144255825,261.7900085449219,150.00056935233562,117.30999755859375,108.85506809969603,254.2812252227085,263.80999755859375,78620700,61582000,41474600,45994000,88110000
2022-07-28,154.6898651123047,122.27999877929688,113.81114959716797,269.1295471191406,280.8999938964844,154.97495580550648,122.83999633789062,113.92040255397569,270.5218747343421,283.29998779296875,151.79956601189164,118.08000183105469,111.09076764324122,260.8144767467311,272.79998779296875,154.3261100889187,121.56999969482422,112.03332256010901,262.64496354528995,280.0666809082031,81378700,82245500,23303800,33459300,84723000
2022-07-29,159.76266479492188,134.9499969482422,115.84722137451172,273.3455810546875,297.1499938964844,160.8637407183258,137.64999389648438,116.10545632985595,274.5724034294828,298.32000732421875,156.80355606508954,132.41000366210938,112.46040238141096,269.3438485864659,279.1000061035156,158.51414571337114,134.89999389648438,112.62924510786948,270.385672993196,280.70001220703125,101786900,148892900,31336200,32152800,95313000
2022-08-01,158.77957153320312,135.38999938964844,114.69511413574219,270.6874694824219,297.27667236328125,160.82440969031893,138.8300018310547,116.3239668523193,273.87132984806976,311.8766784667969,158.17005780397355,133.50999450683594,113.91048266241526,268.5746123087126,295.0,158.28802433199732,134.9600067138672,114.74476975149842,270.50247153899136,301.27667236328125,67829400,76846900,22856200,21539600,117042900
2022-08-02,157.30491638183594,134.16000366210938,115.11225891113281,267.5814208984375,300.586669921875,159.66435174491758,137.44000244140625,116.28423905657122,270.57056615747945,307.8333435058594,156.931350741657,134.08999633789062,113.48340617713905,265.2056865891924,292.6666564941406,157.39340627106276,134.72000122070312,113.65224891208656,268.7303333080889,294.0033264160156,59907000,61922400,17911000,22754200,95577600
2022-08-03,163.3214569091797,139.52000427246094,117.97269439697266,275.02996826171875,307.39666748046875,163.77367187577843,140.49000549316406,118.60834394390972,276.0328377004394,309.54998779296875,158.0324049028353,136.0500030517578,115.36057227682633,269.3243005039463,301.1499938964844,158.12087978749662,136.2100067138672,115.54927576331244,269.4703733954384,305.0,82507500,71827800,25302800,23518900,80091000
2022-08-04,163.00685119628906,142.57000732421875,118.06206512451172,276.1788330078125,308.6333312988281,164.36352602829535,143.55999755859375,118.68778040206465,276.3248761602212,313.6066589355469,161.65017636428277,139.5500030517578,116.90994579468722,272.7905130168729,305.0,163.2034670413035,140.5800018310547,117.49593961314318,274.3775548914,311.0,55474100,70585000,15757700,18098700,72256200
2022-08-05,162.78041076660156,140.8000030517578,117.41648864746094,275.4584045410156,288.1700134277344,163.27264059653183,142.86000061035156,118.05213811703545,276.1789040875086,304.6066589355469,160.46692455726443,139.60000610351562,115.916749628212,271.33980830050746,285.5433349609375,160.67366769536656,140.10000610351562,116.13525555416687,271.7974301050084,302.6700134277344,56697000,50686900,15615700,16774600,113172900
2022-08-08,162.30789184570312,139.41000366210938,117.33702087402344,272.9366455078125,290.42333984375,165.20220622926755,144.22999572753906,120.03853468526336,278.38915278799755,305.20001220703125,161.64830554399492,138.2899932861328,117.0291303188217,271.9629845547,289.086669921875,163.7845816314674,142.0500030517578,118.3103633062497,276.5683818461068,295.0,60276900,52229000,17061100,18739200,98994000
2022-08-09,162.35711669921875,137.8300018310547,116.70137786865234,274.8644714355469,283.3333435058594,163.24313957743516,138.9499969482422,117.39661708876906,275.6239257800828,292.39666748046875,160.71307055191537,136.2100067138672,115.76776442089059,270.29799925052515,279.35333251953125,161.47110884266755,138.0500030517578,117.18804532273406,272.2745594836536,290.2933349609375,63135500,40434700,15424300,23405200,86244600
2022-08-10,166.61000061035156,142.69000244140625,119.82997131347656,281.54376220703125,294.3566589355469,166.70843758837208,144.60000610351562,120.95228823638466,282.1766357881288,297.510009765625,164.30635300401312,141.00999450683594,118.54873823641901,279.3822340293261,283.3699951171875,165.07423053223724,142.89999389648438,118.77717073608471,280.57984751757147,297.0666809082031,70170500,54773800,20497000,24687800,94918800
2022-08-11,165.87164306640625,140.63999938964844,119.005615234375,279.46014404296875,286.6300048828125,168.33279265478845,144.49000549316406,121.50848413489655,283.5397856381052,298.2366638183594,165.57630211146738,139.75999450683594,118.73745368620968,278.96359718360935,285.8333435058594,167.4172371966445,143.86000061035156,121.25025674111944,283.189281972675,296.5133361816406,57149200,44867300,16671600,20065900,70155000
2022-08-12,169.42555236816406,143.5500030517578,121.8163833618164,284.2213439941406,300.0299987792969,169.4944567489093,143.57000732421875,121.8163833618164,284.2213439941406,300.1600036621094,166.76749865896252,140.1199951171875,119.58167598999256,279.382248352061,285.0333251953125,167.18098503009688,142.0500030517578,120.33651260174194,280.8816943899118,289.4166564941406,68039400,47643500,16121100,22619700,79657200
2022-08-15,170.49862670898438,143.17999267578125,122.04481506347656,285.7402038574219,309.32000732421875,170.69551570107743,143.75999450683594,122.42223715562085,286.4314946274058,313.1333312988281,168.6872239470608,141.49000549316406,120.74372120486865,282.4686884881546,301.2300109863281,168.85458034142326,142.8000030517578,121.37937069132897,283.3352607647853,301.78668212890625,54091700,39014600,15525000,18085700,89359200
2022-08-16,170.341064453125,144.77999877929688,121.67733764648438,285.0002746582031,306.5633239746094,171.01050487518168,146.57000732421875,122.39045233747291,286.2952602991827,314.6666564941406,168.99235944125613,142.0,120.7089659505267,282.7706125837728,302.8833312988281,170.09494952268685,143.91000366210938,121.48862659584758,284.29923761934236,311.6666564941406,56377100,59102900,15626200,18102900,88136400
2022-08-17,171.83749389648438,142.10000610351562,119.50221252441406,284.2489318847656,303.9966735839844,173.41262086416253,143.3800048828125,121.31977625687284,286.2296574450953,309.65667724609375,169.8882673264615,140.77999877929688,119.3830254087065,282.44383012146875,300.0333251953125,170.08515631971287,142.69000244140625,120.10806710190032,282.7072658170179,303.39666748046875,79542000,48149800,17589200,18253400,68766000
2022-08-18,171.44366455078125,142.3000030517578,120.0385513305664,283.1268310546875,302.8699951171875,172.1820093852319,142.77000427246094,120.86291188739557,284.8245871918749,306.5,170.4296721798688,140.3800048828125,118.73745743361086,282.0632619914761,301.85333251953125,171.04988664773987,141.32000732421875,119.4128359800731,283.14633488290866,306.0,62290100,37458700,15652000,17186200,47500500
2022-08-19,168.85455322265625,138.22999572753906,117.31716918945312,279.2044677734375,296.6666564941406,171.04005523372263,141.11000061035156,119.18438854880354,282.2292295161884,300.3599853515625,168.6478100500787,137.91000366210938,116.8702231858715,278.62879201938307,292.5,170.34108214913311,140.47000122070312,119.05527485578983,281.88771887514713,299.0,70346300,47792800,20187000,20570000,61395300
2022-08-22,164.96595764160156,133.22000122070312,114.28789520263672,271.0083312988281,289.913330078125,167.22036427123675,136.32000732421875,115.70817612252117,275.6039997944986,292.3999938964844,164.54263206053483,132.85000610351562,113.89061239572106,270.4911968802227,286.2966613769531,167.0530078857762,135.72000122070312,115.31089331560553,275.23321855533953,291.913330078125,69026800,50461500,19316000,25061100,55843200
2022-08-23,164.63121032714844,133.6199951171875,113.98992919921875,269.73016357421875,296.4533386230469,166.0882216660332,134.99000549316406,115.14204856126693,272.09140789645323,298.82666015625,164.06022183299058,132.9499969482422,113.52313005515352,268.7153984444875,287.92333984375,164.4835473638596,133.41000366210938,113.54299078525749,269.73016357421875,291.4533386230469,54147100,36252100,14390700,17527400,63984900
2022-08-24,164.92654418945312,133.8000030517578,113.92041015625,269.095947265625,297.0966796875,165.49753265907893,135.47000122070312,114.93050374532602,270.5009975177334,303.64666748046875,163.6664368846458,132.10000610351562,113.00666498155272,268.4324298077406,296.5,164.71981604973067,132.75,113.67210934285143,268.72516598009,297.5633239746094,53841500,38627000,16051200,18137000,57259800
2022-08-25,167.38771057128906,137.27999877929688,116.90003204345703,272.0816345214844,296.07000732421875,167.49600175790545,137.4199981689453,116.97949013059649,272.2474915307141,302.9599914550781,165.73382519932846,134.27999877929688,114.2680492104395,267.8567175355643,291.6000061035156,166.15713573322356,135.25999450683594,114.3673680305937,270.5985095814994,302.3599853515625,51218200,37496300,14874700,16583400,53230000
2022-08-26,161.07733154296875,130.75,110.54351806640625,261.582763671875,288.0899963378906,168.3918767523516,137.8300018310547,115.80749042633003,273.5354247138849,302.0,161.01826634968077,130.5,110.46405999260524,261.4754479472372,287.4700012207031,167.91934018438116,136.5500030517578,115.02285899700776,272.30599862097563,297.42999267578125,78961000,53322700,31698700,27549300,57163900
2022-08-29,158.87216186523438,129.7899932861328,109.59004211425781,258.7922058105469,284.82000732421875,160.36853027090402,131.9499969482422,111.19903409464067,260.9095177308766,287.739990234375,157.33640664687104,128.77000427246094,109.06364560826388,257.44569714689953,280.70001220703125,158.64572524641508,129.89999389648438,110.02705396566685,259.3971520734982,282.8299865722656,73314000,48101600,20386100,20338500,41864700
2022-08-30,156.44053649902344,128.72999572753906,109.16297149658203,256.5870361328125,277.70001220703125,160.03380935929164,132.07000732421875,110.61304731436921,260.5679908317506,288.4800109863281,155.26902673828752,126.8499984741211,108.06051529649395,254.33310821600745,272.6499938964844,159.6104987851323,131.25,110.27535427321912,260.1972394314792,287.8699951171875,77906200,49203000,20548200,22767100,50541800
2022-08-31,154.77679443359375,126.7699966430664,108.40812683105469,255.1234893798828,275.6099853515625,158.0845804641707,130.58999633789062,111.01031427026847,260.62657740066675,281.25,154.69803583504827,126.73999786376953,108.30880803019457,254.98687322695167,271.80999755859375,157.81877207178803,129.4499969482422,110.87126643355653,258.9483545630035,280.6199951171875,87991100,53648700,25898000,24791800,52107300
2022-09-01,155.5052947998047,127.81999969482422,109.79862976074219,254.07945251464844,277.1600036621094,155.95813794862076,128.02000427246094,110.464074164737,254.55757927077485,277.5799865722656,152.2664132669702,123.66000366210938,107.45466932566379,249.21058148346305,266.1499938964844,154.20580050146393,126.0,108.45779922032823,252.5865905280757,272.5799865722656,74229900,56636100,22784400,23263400,54287000
2022-09-02,153.38868713378906,127.51000213623047,107.94132232666016,249.8448028564453,270.2099914550781,157.86798246463846,131.3800048828125,110.91596859028044,258.31411114181975,282.3500061035156,152.56174446332417,126.38999938964844,107.39505754451321,248.29339957061248,269.0799865722656,157.26746135406307,129.5,110.58323885544799,255.34792072484208,281.07000732421875,76957800,57429800,20618100,22855400,50890100
2022-09-06,152.12857055664062,126.11000061035156,106.74948120117188,247.10296630859375,274.4200134277344,154.64878522236114,128.6199951171875,108.13995959219132,251.5717847396317,275.989990234375,151.30162793601315,124.73999786376953,105.78607290343774,245.8247657850576,265.739990234375,154.03842495785005,127.91999816894531,107.40002807215717,249.98137407563812,272.67999267578125,73714800,43888600,20565100,21328200,55860000
2022-09-07,153.53636169433594,129.47999572753906,109.72909545898438,251.82550048828125,283.70001220703125,154.2353197614945,129.82000732421875,110.2356236471069,252.54752929130373,283.8399963378906,151.22287508520006,125.4000015258789,106.88356276802085,247.07371244859434,272.2699890136719,152.41407808901712,126.12000274658203,107.0275814788406,248.51778494305904,273.1000061035156,87449600,47900300,22987200,24126700,50028900
2022-09-08,152.05967712402344,129.82000732421875,108.67630004882812,252.2450714111328,289.260009765625,153.93014485598613,130.27999877929688,109.82841947992603,254.1087145745975,289.5,150.30732474708108,127.0999984741211,107.32554299462903,248.60561187747734,279.760009765625,152.23687268905203,127.72000122070312,108.43793338559875,251.25960684988422,281.29998779296875,84923800,43988500,21660700,20319900,53713100
2022-09-09,154.92445373535156,133.27000427246094,111.020263671875,258.0409240722656,299.67999267578125,155.36747271934937,133.69000244140625,111.2387696103016,258.7922534143873,299.8500061035156,152.34517353637017,130.75999450683594,109.25236301011765,253.97215647690308,291.25,153.05398588476703,130.91000366210938,109.30202620613818,254.17705094437056,291.6700134277344,68028800,49387600,21732900,22084700,54338100
2022-09-12,160.89024353027344,136.4499969482422,111.10965728759766,260.1777038574219,304.4200134277344,161.70734689387623,136.49000549316406,111.87442050403838,260.9583036393322,305.489990234375,156.82443513422925,134.0,110.17604374911632,258.7238795678171,300.3999938964844,157.10992184119257,134.10000610351562,111.2288368354617,259.32882578827446,300.7200012207031,104956000,53826900,19732900,18747700,48674600
2022-09-13,151.4492950439453,126.81999969482422,104.59423065185547,245.87356567382812,292.1300048828125,158.04517283101427,131.39999389648438,108.6266409540578,254.07942221942037,297.3999938964844,150.98659772699438,126.2699966430664,104.28634007264407,245.48326576047728,290.3999938964844,157.41511914732905,131.00999450683594,108.14990006532268,252.55728977840053,292.8999938964844,122656600,72694000,33015000,33353300,68229600
2022-09-14,152.89645385742188,128.5500030517578,105.15043640136719,246.0979766845703,302.6099853515625,154.6586453659871,128.83999633789062,105.37886891760193,248.0591834837352,306.0,151.22287515005883,126.33000183105469,103.78974514853898,243.79525932523745,291.6400146484375,152.3845305395428,127.36000061035156,104.72335867803716,247.37617725181852,292.239990234375,87965400,45316800,22115800,23913000,72628700
2022-09-15,150.0021209716797,126.27999877929688,103.1938247680664,239.42401123046875,303.75,152.82753054970132,130.3699951171875,105.48812197475904,245.29787987720312,309.1199951171875,149.02751547416497,125.5,102.60783087857331,238.09702127641052,300.7200012207031,152.24668790524385,127.37999725341797,104.2962810413566,243.7074542260417,301.8299865722656,90481100,52887200,26494900,31530900,64795500
2022-09-16,148.3581085205078,123.52999877929688,102.92565155029297,238.799560546875,303.3500061035156,148.99801648832616,123.87000274658203,103.32293437151624,239.34596558037185,303.7099914550781,146.06431507986616,120.69999694824219,101.16272181821269,236.18460303002797,295.6000061035156,148.8601926989242,122.77999877929688,102.27014133618319,238.33120061380296,299.6099853515625,162278800,115667800,64540100,39791800,87087800
2022-09-19,152.07937622070312,124.66000366210938,103.14415740966797,238.5849151611328,309.07000732421875,152.15813482310995,124.70999908447266,103.31300014587099,239.18986150437627,309.8399963378906,146.78299164843529,121.80000305175781,101.67422082295761,235.0039966821536,297.79998779296875,146.98971983579415,122.16000366210938,101.84306355916064,236.58467061820082,300.0899963378906,81474200,47279700,19738600,26826900,60231200
2022-09-20,154.4617462158203,122.19000244140625,101.13788604736328,236.56512451171875,308.7300109863281,155.6234166633189,124.4000015258789,102.46877472936795,237.59939325821156,313.3299865722656,150.7011173572486,121.13999938964844,100.43271266812418,233.82333267549006,305.5799865722656,151.0161367015711,123.3499984741211,102.18074488530593,236.19435819350156,306.9100036621094,107689800,47698400,24001700,26660300,61642800
2022-09-21,151.33116149902344,118.54000091552734,99.33026123046875,233.15005493164062,300.79998779296875,156.27315389590652,123.76000213623047,102.78660436929312,241.6486469790511,313.79998779296875,151.21303113007994,118.44999694824219,99.31039292163136,233.10126558486104,300.6300048828125,154.8949011643533,122.48999786376953,101.54510028084249,238.34093174988556,308.2900085449219,101696800,58498900,26596800,28625600,62555700
2022-09-22,150.3664093017578,117.30999755859375,99.8864517211914,235.1307830810547,288.5899963378906,152.06952070873675,118.79000091552734,100.98890794782774,237.94088273820054,301.2900085449219,148.5648458969192,116.26000213623047,98.7343398779962,231.80356398492458,285.82000732421875,150.01200313979504,117.08000183105469,98.77406134022748,232.09627029219521,299.8599853515625,86652500,55229200,21272700,31061200,70545400
2022-09-23,148.09230041503906,113.77999877929688,98.49596405029297,232.1450958251953,275.3299865722656,149.1161471568303,116.05000305175781,99.42957752599564,235.27718779697258,284.5,146.2513651484526,112.05999755859375,97.34385222568528,229.4911157105166,272.82000732421875,148.84049957750184,116.0,99.37991433269849,233.72576968451835,283.0899963378906,96029900,65126700,25657000,34176000,63748400
2022-09-26,148.427001953125,115.1500015258789,98.1384048461914,231.68650817871094,276.010009765625,151.38038122778957,117.33999633789062,99.75733089662333,235.58941845298165,284.0899963378906,147.31455761940225,113.12999725341797,97.71132717109782,231.14985503831448,270.30999755859375,147.33425102063256,113.30000305175781,97.93976723907117,231.29622310665232,271.8299865722656,93339400,62723300,22437900,27694200,58076900
2022-09-27,149.401611328125,114.41000366210938,97.42329406738281,230.6717529296875,282.94000244140625,152.3156188966605,118.31999969482422,99.77718827821964,235.93092381180116,288.6700134277344,147.6197415235521,113.05000305175781,96.67839169936924,228.8081097419373,277.510009765625,150.36639273150132,117.19999694824219,99.2309310881996,234.15509253004862,283.8399963378906,84442700,60094700,24225000,27018700,61925200
2022-09-28,147.511474609375,118.01000213623047,100.05528259277344,235.2186279296875,287.80999755859375,148.29904557000611,118.69999694824219,100.71080030495287,236.4480391799153,289.0,142.58917488251384,113.80000305175781,97.13527050249213,229.03250446546224,277.57000732421875,145.34566573388943,114.37999725341797,97.3537688290133,231.06201938613802,283.0799865722656,146691400,55763800,24617000,29029700,54664800
2022-09-29,140.26583862304688,114.80000305175781,97.42329406738281,231.73529052734375,268.2099914550781,144.4399538960587,116.06999969482422,98.62507655601212,234.12582002036274,283.6499938964844,138.49380784574632,113.05999755859375,95.86396541344261,228.72029600486158,265.7799987792969,143.8295935811918,115.5999984741211,98.62507655601212,233.0915512111038,282.760009765625,128138200,58969700,21921500,27484200,77620600
2022-09-30,136.05235290527344,113.0,95.49649047851562,227.2469482421875,265.25,140.8762153477741,116.91999816894531,98.81776378192643,234.70150638460396,275.57000732421875,135.85546393289223,112.83999633789062,95.37730336500027,227.0810763396028,262.4700012207031,139.0844911492741,114.08000183105469,97.06575337420826,232.50611932172504,266.1499938964844,124925300,59479600,26277800,35694800,67726600
